timestamps,departure_terminal,arrival_terminal,scheduled_departure,actual_departure,Actual_Arrival,TransitTime,seconds_late
2013-01-10 16:40:00,Bainbridge,Colman,,,,,25.09090909090909
2013-01-10 16:45:00,Bainbridge,Colman,,,,,30.18181818181818
2013-01-10 16:50:00,Bainbridge,Colman,,,,,35.27272727272727
2013-01-10 16:55:00,Bainbridge,Colman,,,,,40.36363636363636
2013-01-10 17:00:00,Bainbridge,Colman,,,,,45.45454545454545
2013-01-10 17:05:00,Bainbridge,Colman,,,,,50.54545454545455
2013-01-10 17:10:00,Bainbridge,Colman,,,,,55.63636363636363
2013-01-10 17:15:00,Bainbridge,Colman,,,,,60.72727272727273
2013-01-10 17:20:00,Bainbridge,Colman,,,,,65.81818181818181
2013-01-10 17:25:00,Bainbridge,Colman,,,,,70.9090909090909
2013-01-10 17:30:00,Bainbridge,Colman,30:00.0,31:16.0,01:03.0,30.0,76.0
2013-01-10 17:35:00,Bainbridge,Colman,,,,,69.66666666666667
2013-01-10 17:40:00,Bainbridge,Colman,,,,,63.33333333333334
2013-01-10 17:45:00,Bainbridge,Colman,,,,,57.0
2013-01-10 17:50:00,Bainbridge,Colman,,,,,50.66666666666667
2013-01-10 17:55:00,Bainbridge,Colman,,,,,44.33333333333334
2013-01-10 18:00:00,Bainbridge,Colman,,,,,38.0
2013-01-10 18:05:00,Bainbridge,Colman,,,,,31.66666666666667
2013-01-10 18:10:00,Bainbridge,Colman,,,,,25.333333333333336
2013-01-10 18:15:00,Bainbridge,Colman,,,,,19.0
2013-01-10 18:20:00,Bainbridge,Colman,,,,,12.666666666666671
2013-01-10 18:25:00,Bainbridge,Colman,,,,,6.333333333333344
2013-01-10 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,02:35.0,32.0,0.0
2013-01-10 18:35:00,Bainbridge,Colman,,,,,0.0
2013-01-10 18:40:00,Bainbridge,Colman,,,,,0.0
2013-01-10 18:45:00,Bainbridge,Colman,,,,,0.0
2013-01-10 18:50:00,Bainbridge,Colman,,,,,0.0
2013-01-10 18:55:00,Bainbridge,Colman,,,,,0.0
2013-01-10 19:00:00,Bainbridge,Colman,,,,,0.0
2013-01-10 19:05:00,Bainbridge,Colman,,,,,0.0
2013-01-10 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:41.0,31.0,0.0
2013-01-10 19:15:00,Bainbridge,Colman,,,,,5.25
2013-01-10 19:20:00,Bainbridge,Colman,,,,,10.5
2013-01-10 19:25:00,Bainbridge,Colman,,,,,15.75
2013-01-10 19:30:00,Bainbridge,Colman,,,,,21.0
2013-01-10 19:35:00,Bainbridge,Colman,,,,,26.25
2013-01-10 19:40:00,Bainbridge,Colman,,,,,31.5
2013-01-10 19:45:00,Bainbridge,Colman,,,,,36.75
2013-01-10 19:50:00,Bainbridge,Colman,,,,,42.0
2013-01-10 19:55:00,Bainbridge,Colman,,,,,47.25
2013-01-10 20:00:00,Bainbridge,Colman,,,,,52.5
2013-01-10 20:05:00,Bainbridge,Colman,,,,,57.75
2013-01-10 20:10:00,Bainbridge,Colman,10:00.0,11:03.0,44:04.0,33.0,63.0
2013-01-10 20:15:00,Bainbridge,Colman,,,,,56.0
2013-01-10 20:20:00,Bainbridge,Colman,,,,,49.0
2013-01-10 20:25:00,Bainbridge,Colman,,,,,42.0
2013-01-10 20:30:00,Bainbridge,Colman,,,,,35.0
2013-01-10 20:35:00,Bainbridge,Colman,,,,,28.0
2013-01-10 20:40:00,Bainbridge,Colman,,,,,21.0
2013-01-10 20:45:00,Bainbridge,Colman,,,,,14.0
2013-01-10 20:50:00,Bainbridge,Colman,,,,,7.0
2013-01-10 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,28:03.0,33.0,0.0
2013-01-10 21:00:00,Bainbridge,Colman,,,,,3.4
2013-01-10 21:05:00,Bainbridge,Colman,,,,,6.8
2013-01-10 21:10:00,Bainbridge,Colman,,,,,10.2
2013-01-10 21:15:00,Bainbridge,Colman,,,,,13.6
2013-01-10 21:20:00,Bainbridge,Colman,,,,,17.0
2013-01-10 21:25:00,Bainbridge,Colman,,,,,20.4
2013-01-10 21:30:00,Bainbridge,Colman,,,,,23.8
2013-01-10 21:35:00,Bainbridge,Colman,,,,,27.2
2013-01-10 21:40:00,Bainbridge,Colman,,,,,30.6
2013-01-10 21:45:00,Bainbridge,Colman,45:00.0,45:34.0,23:23.0,38.0,34.0
2013-01-10 21:50:00,Bainbridge,Colman,,,,,60.3
2013-01-10 21:55:00,Bainbridge,Colman,,,,,86.6
2013-01-10 22:00:00,Bainbridge,Colman,,,,,112.9
2013-01-10 22:05:00,Bainbridge,Colman,,,,,139.2
2013-01-10 22:10:00,Bainbridge,Colman,,,,,165.5
2013-01-10 22:15:00,Bainbridge,Colman,,,,,191.8
2013-01-10 22:20:00,Bainbridge,Colman,,,,,218.1
2013-01-10 22:25:00,Bainbridge,Colman,,,,,244.4
2013-01-10 22:30:00,Bainbridge,Colman,,,,,270.70000000000005
2013-01-10 22:35:00,Bainbridge,Colman,35:00.0,39:57.0,11:24.0,32.0,297.0
2013-01-10 22:40:00,Bainbridge,Colman,,,,,301.92857142857144
2013-01-10 22:45:00,Bainbridge,Colman,,,,,306.85714285714283
2013-01-10 22:50:00,Bainbridge,Colman,,,,,311.7857142857143
2013-01-10 22:55:00,Bainbridge,Colman,,,,,316.7142857142857
2013-01-10 23:00:00,Bainbridge,Colman,,,,,321.64285714285717
2013-01-10 23:05:00,Bainbridge,Colman,,,,,326.57142857142856
2013-01-10 23:10:00,Bainbridge,Colman,,,,,331.5
2013-01-10 23:15:00,Bainbridge,Colman,,,,,336.42857142857144
2013-01-10 23:20:00,Bainbridge,Colman,,,,,341.3571428571429
2013-01-10 23:25:00,Bainbridge,Colman,,,,,346.28571428571433
2013-01-10 23:30:00,Bainbridge,Colman,,,,,351.21428571428567
2013-01-10 23:35:00,Bainbridge,Colman,,,,,356.1428571428572
2013-01-10 23:40:00,Bainbridge,Colman,,,,,361.07142857142856
2013-01-10 23:45:00,Bainbridge,Colman,,,,,366.0
2013-01-10 23:50:00,Bainbridge,Colman,,,,,370.9285714285714
2013-01-10 23:55:00,Bainbridge,Colman,,,,,375.8571428571429
2013-01-11 00:00:00,Bainbridge,Colman,,,,,380.78571428571433
2013-01-11 00:05:00,Bainbridge,Colman,,,,,385.71428571428567
2013-01-11 00:10:00,Bainbridge,Colman,,,,,390.6428571428572
2013-01-11 00:15:00,Bainbridge,Colman,,,,,395.57142857142856
2013-01-11 00:20:00,Bainbridge,Colman,,,,,400.5
2013-01-11 00:25:00,Bainbridge,Colman,,,,,405.4285714285714
2013-01-11 00:30:00,Bainbridge,Colman,,,,,410.3571428571429
2013-01-11 00:35:00,Bainbridge,Colman,,,,,415.28571428571433
2013-01-11 00:40:00,Bainbridge,Colman,,,,,420.21428571428567
2013-01-11 00:45:00,Bainbridge,Colman,,,,,425.1428571428571
2013-01-11 00:50:00,Bainbridge,Colman,,,,,430.07142857142856
2013-01-11 00:55:00,Bainbridge,Colman,55:00.0,02:15.0,37:23.0,35.0,435.0
2013-01-11 01:00:00,Bainbridge,Colman,,,,,427.89130434782606
2013-01-11 01:05:00,Bainbridge,Colman,,,,,420.7826086956522
2013-01-11 01:10:00,Bainbridge,Colman,,,,,413.6739130434783
2013-01-11 01:15:00,Bainbridge,Colman,,,,,406.5652173913044
2013-01-11 01:20:00,Bainbridge,Colman,,,,,399.4565217391304
2013-01-11 01:25:00,Bainbridge,Colman,,,,,392.3478260869565
2013-01-11 01:30:00,Bainbridge,Colman,,,,,385.2391304347826
2013-01-11 01:35:00,Bainbridge,Colman,,,,,378.13043478260875
2013-01-11 01:40:00,Bainbridge,Colman,,,,,371.0217391304348
2013-01-11 01:45:00,Bainbridge,Colman,,,,,363.9130434782609
2013-01-11 01:50:00,Bainbridge,Colman,,,,,356.80434782608694
2013-01-11 01:55:00,Bainbridge,Colman,,,,,349.69565217391306
2013-01-11 02:00:00,Bainbridge,Colman,,,,,342.5869565217391
2013-01-11 02:05:00,Bainbridge,Colman,,,,,335.47826086956525
2013-01-11 02:10:00,Bainbridge,Colman,,,,,328.3695652173913
2013-01-11 02:15:00,Bainbridge,Colman,,,,,321.2608695652174
2013-01-11 02:20:00,Bainbridge,Colman,,,,,314.1521739130435
2013-01-11 02:25:00,Bainbridge,Colman,,,,,307.0434782608696
2013-01-11 02:30:00,Bainbridge,Colman,,,,,299.9347826086956
2013-01-11 02:35:00,Bainbridge,Colman,,,,,292.82608695652175
2013-01-11 02:40:00,Bainbridge,Colman,,,,,285.7173913043478
2013-01-11 02:45:00,Bainbridge,Colman,,,,,278.60869565217394
2013-01-11 02:50:00,Bainbridge,Colman,,,,,271.5
2013-01-11 02:55:00,Bainbridge,Colman,,,,,264.39130434782606
2013-01-11 03:00:00,Bainbridge,Colman,,,,,257.2826086956522
2013-01-11 03:05:00,Bainbridge,Colman,,,,,250.17391304347825
2013-01-11 03:10:00,Bainbridge,Colman,,,,,243.06521739130437
2013-01-11 03:15:00,Bainbridge,Colman,,,,,235.95652173913044
2013-01-11 03:20:00,Bainbridge,Colman,,,,,228.84782608695653
2013-01-11 03:25:00,Bainbridge,Colman,,,,,221.7391304347826
2013-01-11 03:30:00,Bainbridge,Colman,,,,,214.6304347826087
2013-01-11 03:35:00,Bainbridge,Colman,,,,,207.5217391304348
2013-01-11 03:40:00,Bainbridge,Colman,,,,,200.41304347826087
2013-01-11 03:45:00,Bainbridge,Colman,,,,,193.30434782608697
2013-01-11 03:50:00,Bainbridge,Colman,,,,,186.19565217391303
2013-01-11 03:55:00,Bainbridge,Colman,,,,,179.08695652173913
2013-01-11 04:00:00,Bainbridge,Colman,,,,,171.9782608695652
2013-01-11 04:05:00,Bainbridge,Colman,,,,,164.8695652173913
2013-01-11 04:10:00,Bainbridge,Colman,,,,,157.76086956521738
2013-01-11 04:15:00,Bainbridge,Colman,,,,,150.6521739130435
2013-01-11 04:20:00,Bainbridge,Colman,,,,,143.54347826086956
2013-01-11 04:25:00,Bainbridge,Colman,,,,,136.43478260869563
2013-01-11 04:30:00,Bainbridge,Colman,,,,,129.32608695652175
2013-01-11 04:35:00,Bainbridge,Colman,,,,,122.2173913043478
2013-01-11 04:40:00,Bainbridge,Colman,,,,,115.10869565217394
2013-01-11 04:45:00,Bainbridge,Colman,45:00.0,46:48.0,16:07.0,30.0,108.0
2013-01-11 04:50:00,Bainbridge,Colman,,,,,98.42857142857143
2013-01-11 04:55:00,Bainbridge,Colman,,,,,88.85714285714286
2013-01-11 05:00:00,Bainbridge,Colman,,,,,79.28571428571428
2013-01-11 05:05:00,Bainbridge,Colman,,,,,69.71428571428572
2013-01-11 05:10:00,Bainbridge,Colman,,,,,60.14285714285714
2013-01-11 05:15:00,Bainbridge,Colman,,,,,50.57142857142857
2013-01-11 05:20:00,Bainbridge,Colman,20:00.0,20:41.0,51:45.0,31.0,41.0
2013-01-11 05:25:00,Bainbridge,Colman,,,,,40.16666666666666
2013-01-11 05:30:00,Bainbridge,Colman,,,,,39.333333333333336
2013-01-11 05:35:00,Bainbridge,Colman,,,,,38.5
2013-01-11 05:40:00,Bainbridge,Colman,,,,,37.66666666666666
2013-01-11 05:45:00,Bainbridge,Colman,,,,,36.833333333333336
2013-01-11 05:50:00,Bainbridge,Colman,,,,,36.0
2013-01-11 05:55:00,Bainbridge,Colman,,,,,35.166666666666664
2013-01-11 06:00:00,Bainbridge,Colman,,,,,34.333333333333336
2013-01-11 06:05:00,Bainbridge,Colman,,,,,33.5
2013-01-11 06:10:00,Bainbridge,Colman,,,,,32.666666666666664
2013-01-11 06:15:00,Bainbridge,Colman,,,,,31.83333333333333
2013-01-11 06:20:00,Bainbridge,Colman,20:00.0,20:31.0,50:25.0,30.0,31.0
2013-01-11 06:25:00,Bainbridge,Colman,,,,,27.555555555555557
2013-01-11 06:30:00,Bainbridge,Colman,,,,,24.11111111111111
2013-01-11 06:35:00,Bainbridge,Colman,,,,,20.666666666666664
2013-01-11 06:40:00,Bainbridge,Colman,,,,,17.22222222222222
2013-01-11 06:45:00,Bainbridge,Colman,,,,,13.777777777777779
2013-01-11 06:50:00,Bainbridge,Colman,,,,,10.333333333333332
2013-01-11 06:55:00,Bainbridge,Colman,,,,,6.8888888888888875
2013-01-11 07:00:00,Bainbridge,Colman,,,,,3.4444444444444438
2013-01-11 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,37:36.0,32.0,0.0
2013-01-11 07:10:00,Bainbridge,Colman,,,,,2.2
2013-01-11 07:15:00,Bainbridge,Colman,,,,,4.4
2013-01-11 07:20:00,Bainbridge,Colman,,,,,6.6000000000000005
2013-01-11 07:25:00,Bainbridge,Colman,,,,,8.8
2013-01-11 07:30:00,Bainbridge,Colman,,,,,11.0
2013-01-11 07:35:00,Bainbridge,Colman,,,,,13.2
2013-01-11 07:40:00,Bainbridge,Colman,,,,,15.400000000000002
2013-01-11 07:45:00,Bainbridge,Colman,,,,,17.6
2013-01-11 07:50:00,Bainbridge,Colman,,,,,19.8
2013-01-11 07:55:00,Bainbridge,Colman,55:00.0,55:22.0,26:57.0,31.0,22.0
2013-01-11 08:00:00,Bainbridge,Colman,,,,,25.9
2013-01-11 08:05:00,Bainbridge,Colman,,,,,29.8
2013-01-11 08:10:00,Bainbridge,Colman,,,,,33.7
2013-01-11 08:15:00,Bainbridge,Colman,,,,,37.6
2013-01-11 08:20:00,Bainbridge,Colman,,,,,41.5
2013-01-11 08:25:00,Bainbridge,Colman,,,,,45.4
2013-01-11 08:30:00,Bainbridge,Colman,,,,,49.3
2013-01-11 08:35:00,Bainbridge,Colman,,,,,53.2
2013-01-11 08:40:00,Bainbridge,Colman,,,,,57.1
2013-01-11 08:45:00,Bainbridge,Colman,45:00.0,46:01.0,17:37.0,31.0,61.0
2013-01-11 08:50:00,Bainbridge,Colman,,,,,55.45454545454545
2013-01-11 08:55:00,Bainbridge,Colman,,,,,49.90909090909091
2013-01-11 09:00:00,Bainbridge,Colman,,,,,44.36363636363636
2013-01-11 09:05:00,Bainbridge,Colman,,,,,38.81818181818181
2013-01-11 09:10:00,Bainbridge,Colman,,,,,33.272727272727266
2013-01-11 09:15:00,Bainbridge,Colman,,,,,27.72727272727273
2013-01-11 09:20:00,Bainbridge,Colman,,,,,22.18181818181818
2013-01-11 09:25:00,Bainbridge,Colman,,,,,16.636363636363633
2013-01-11 09:30:00,Bainbridge,Colman,,,,,11.090909090909085
2013-01-11 09:35:00,Bainbridge,Colman,,,,,5.5454545454545405
2013-01-11 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,11:25.0,31.0,0.0
2013-01-11 09:45:00,Bainbridge,Colman,,,,,1.5555555555555556
2013-01-11 09:50:00,Bainbridge,Colman,,,,,3.111111111111111
2013-01-11 09:55:00,Bainbridge,Colman,,,,,4.666666666666667
2013-01-11 10:00:00,Bainbridge,Colman,,,,,6.222222222222222
2013-01-11 10:05:00,Bainbridge,Colman,,,,,7.777777777777778
2013-01-11 10:10:00,Bainbridge,Colman,,,,,9.333333333333334
2013-01-11 10:15:00,Bainbridge,Colman,,,,,10.888888888888891
2013-01-11 10:20:00,Bainbridge,Colman,,,,,12.444444444444445
2013-01-11 10:25:00,Bainbridge,Colman,25:00.0,25:14.0,57:12.0,32.0,14.0
2013-01-11 10:30:00,Bainbridge,Colman,,,,,12.923076923076925
2013-01-11 10:35:00,Bainbridge,Colman,,,,,11.846153846153848
2013-01-11 10:40:00,Bainbridge,Colman,,,,,10.769230769230768
2013-01-11 10:45:00,Bainbridge,Colman,,,,,9.692307692307693
2013-01-11 10:50:00,Bainbridge,Colman,,,,,8.615384615384617
2013-01-11 10:55:00,Bainbridge,Colman,,,,,7.538461538461537
2013-01-11 11:00:00,Bainbridge,Colman,,,,,6.461538461538463
2013-01-11 11:05:00,Bainbridge,Colman,,,,,5.384615384615384
2013-01-11 11:10:00,Bainbridge,Colman,,,,,4.3076923076923075
2013-01-11 11:15:00,Bainbridge,Colman,,,,,3.230769230769232
2013-01-11 11:20:00,Bainbridge,Colman,,,,,2.153846153846155
2013-01-11 11:25:00,Bainbridge,Colman,,,,,1.0769230769230766
2013-01-11 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:06.0,31.0,0.0
2013-01-11 11:35:00,Bainbridge,Colman,,,,,2.5
2013-01-11 11:40:00,Bainbridge,Colman,,,,,5.0
2013-01-11 11:45:00,Bainbridge,Colman,,,,,7.5
2013-01-11 11:50:00,Bainbridge,Colman,,,,,10.0
2013-01-11 11:55:00,Bainbridge,Colman,,,,,12.5
2013-01-11 12:00:00,Bainbridge,Colman,,,,,15.0
2013-01-11 12:05:00,Bainbridge,Colman,,,,,17.5
2013-01-11 12:10:00,Bainbridge,Colman,,,,,20.0
2013-01-11 12:15:00,Bainbridge,Colman,,,,,22.5
2013-01-11 12:20:00,Bainbridge,Colman,20:00.0,20:25.0,53:14.0,33.0,25.0
2013-01-11 12:25:00,Bainbridge,Colman,,,,,24.0
2013-01-11 12:30:00,Bainbridge,Colman,,,,,23.0
2013-01-11 12:35:00,Bainbridge,Colman,,,,,22.0
2013-01-11 12:40:00,Bainbridge,Colman,,,,,21.0
2013-01-11 12:45:00,Bainbridge,Colman,,,,,20.0
2013-01-11 12:50:00,Bainbridge,Colman,,,,,19.0
2013-01-11 12:55:00,Bainbridge,Colman,,,,,18.0
2013-01-11 13:00:00,Bainbridge,Colman,,,,,17.0
2013-01-11 13:05:00,Bainbridge,Colman,,,,,16.0
2013-01-11 13:10:00,Bainbridge,Colman,10:00.0,10:15.0,40:07.0,30.0,15.0
2013-01-11 13:15:00,Bainbridge,Colman,,,,,16.272727272727273
2013-01-11 13:20:00,Bainbridge,Colman,,,,,17.545454545454547
2013-01-11 13:25:00,Bainbridge,Colman,,,,,18.81818181818182
2013-01-11 13:30:00,Bainbridge,Colman,,,,,20.09090909090909
2013-01-11 13:35:00,Bainbridge,Colman,,,,,21.363636363636363
2013-01-11 13:40:00,Bainbridge,Colman,,,,,22.63636363636364
2013-01-11 13:45:00,Bainbridge,Colman,,,,,23.90909090909091
2013-01-11 13:50:00,Bainbridge,Colman,,,,,25.18181818181818
2013-01-11 13:55:00,Bainbridge,Colman,,,,,26.45454545454545
2013-01-11 14:00:00,Bainbridge,Colman,,,,,27.72727272727273
2013-01-11 14:05:00,Bainbridge,Colman,05:00.0,05:29.0,39:34.0,34.0,29.0
2013-01-11 14:10:00,Bainbridge,Colman,,,,,32.1
2013-01-11 14:15:00,Bainbridge,Colman,,,,,35.2
2013-01-11 14:20:00,Bainbridge,Colman,,,,,38.3
2013-01-11 14:25:00,Bainbridge,Colman,,,,,41.4
2013-01-11 14:30:00,Bainbridge,Colman,,,,,44.5
2013-01-11 14:35:00,Bainbridge,Colman,,,,,47.6
2013-01-11 14:40:00,Bainbridge,Colman,,,,,50.7
2013-01-11 14:45:00,Bainbridge,Colman,,,,,53.8
2013-01-11 14:50:00,Bainbridge,Colman,,,,,56.90000000000001
2013-01-11 14:55:00,Bainbridge,Colman,55:00.0,56:00.0,27:44.0,31.0,60.0
2013-01-11 15:00:00,Bainbridge,Colman,,,,,60.54545454545455
2013-01-11 15:05:00,Bainbridge,Colman,,,,,61.09090909090909
2013-01-11 15:10:00,Bainbridge,Colman,,,,,61.63636363636363
2013-01-11 15:15:00,Bainbridge,Colman,,,,,62.18181818181818
2013-01-11 15:20:00,Bainbridge,Colman,,,,,62.72727272727273
2013-01-11 15:25:00,Bainbridge,Colman,,,,,63.27272727272727
2013-01-11 15:30:00,Bainbridge,Colman,,,,,63.81818181818182
2013-01-11 15:35:00,Bainbridge,Colman,,,,,64.36363636363636
2013-01-11 15:40:00,Bainbridge,Colman,,,,,64.9090909090909
2013-01-11 15:45:00,Bainbridge,Colman,,,,,65.45454545454545
2013-01-11 15:50:00,Bainbridge,Colman,50:00.0,51:06.0,23:10.0,32.0,66.0
2013-01-11 15:55:00,Bainbridge,Colman,,,,,82.55555555555556
2013-01-11 16:00:00,Bainbridge,Colman,,,,,99.11111111111113
2013-01-11 16:05:00,Bainbridge,Colman,,,,,115.66666666666669
2013-01-11 16:10:00,Bainbridge,Colman,,,,,132.22222222222223
2013-01-11 16:15:00,Bainbridge,Colman,,,,,148.77777777777774
2013-01-11 16:20:00,Bainbridge,Colman,,,,,165.33333333333334
2013-01-11 16:25:00,Bainbridge,Colman,,,,,181.88888888888889
2013-01-11 16:30:00,Bainbridge,Colman,,,,,198.44444444444446
2013-01-11 16:35:00,Bainbridge,Colman,35:00.0,38:35.0,08:56.0,30.0,215.0
2013-01-11 16:40:00,Bainbridge,Colman,,,,,231.8181818181818
2013-01-11 16:45:00,Bainbridge,Colman,,,,,248.63636363636363
2013-01-11 16:50:00,Bainbridge,Colman,,,,,265.45454545454544
2013-01-11 16:55:00,Bainbridge,Colman,,,,,282.27272727272725
2013-01-11 17:00:00,Bainbridge,Colman,,,,,299.09090909090907
2013-01-11 17:05:00,Bainbridge,Colman,,,,,315.9090909090909
2013-01-11 17:10:00,Bainbridge,Colman,,,,,332.72727272727275
2013-01-11 17:15:00,Bainbridge,Colman,,,,,349.5454545454545
2013-01-11 17:20:00,Bainbridge,Colman,,,,,366.3636363636364
2013-01-11 17:25:00,Bainbridge,Colman,,,,,383.1818181818181
2013-01-11 17:30:00,Bainbridge,Colman,30:00.0,36:40.0,08:28.0,32.0,400.0
2013-01-11 17:35:00,Bainbridge,Colman,,,,,366.66666666666674
2013-01-11 17:40:00,Bainbridge,Colman,,,,,333.3333333333333
2013-01-11 17:45:00,Bainbridge,Colman,,,,,300.0
2013-01-11 17:50:00,Bainbridge,Colman,,,,,266.66666666666663
2013-01-11 17:55:00,Bainbridge,Colman,,,,,233.3333333333333
2013-01-11 18:00:00,Bainbridge,Colman,,,,,200.0
2013-01-11 18:05:00,Bainbridge,Colman,,,,,166.66666666666666
2013-01-11 18:10:00,Bainbridge,Colman,,,,,133.33333333333331
2013-01-11 18:15:00,Bainbridge,Colman,,,,,100.0
2013-01-11 18:20:00,Bainbridge,Colman,,,,,66.66666666666663
2013-01-11 18:25:00,Bainbridge,Colman,,,,,33.333333333333314
2013-01-11 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,02:18.0,32.0,0.0
2013-01-11 18:35:00,Bainbridge,Colman,,,,,27.75
2013-01-11 18:40:00,Bainbridge,Colman,,,,,55.5
2013-01-11 18:45:00,Bainbridge,Colman,,,,,83.25
2013-01-11 18:50:00,Bainbridge,Colman,,,,,111.0
2013-01-11 18:55:00,Bainbridge,Colman,,,,,138.75
2013-01-11 19:00:00,Bainbridge,Colman,,,,,166.5
2013-01-11 19:05:00,Bainbridge,Colman,,,,,194.25
2013-01-11 19:10:00,Bainbridge,Colman,10:00.0,13:42.0,46:48.0,33.0,222.0
2013-01-11 19:15:00,Bainbridge,Colman,,,,,203.5
2013-01-11 19:20:00,Bainbridge,Colman,,,,,185.0
2013-01-11 19:25:00,Bainbridge,Colman,,,,,166.5
2013-01-11 19:30:00,Bainbridge,Colman,,,,,148.0
2013-01-11 19:35:00,Bainbridge,Colman,,,,,129.5
2013-01-11 19:40:00,Bainbridge,Colman,,,,,111.0
2013-01-11 19:45:00,Bainbridge,Colman,,,,,92.5
2013-01-11 19:50:00,Bainbridge,Colman,,,,,74.0
2013-01-11 19:55:00,Bainbridge,Colman,,,,,55.5
2013-01-11 20:00:00,Bainbridge,Colman,,,,,37.0
2013-01-11 20:05:00,Bainbridge,Colman,,,,,18.5
2013-01-11 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,43:15.0,33.0,0.0
2013-01-11 20:15:00,Bainbridge,Colman,,,,,0.0
2013-01-11 20:20:00,Bainbridge,Colman,,,,,0.0
2013-01-11 20:25:00,Bainbridge,Colman,,,,,0.0
2013-01-11 20:30:00,Bainbridge,Colman,,,,,0.0
2013-01-11 20:35:00,Bainbridge,Colman,,,,,0.0
2013-01-11 20:40:00,Bainbridge,Colman,,,,,0.0
2013-01-11 20:45:00,Bainbridge,Colman,,,,,0.0
2013-01-11 20:50:00,Bainbridge,Colman,,,,,0.0
2013-01-11 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,26:54.0,31.0,0.0
2013-01-11 21:00:00,Bainbridge,Colman,,,,,9.3
2013-01-11 21:05:00,Bainbridge,Colman,,,,,18.6
2013-01-11 21:10:00,Bainbridge,Colman,,,,,27.9
2013-01-11 21:15:00,Bainbridge,Colman,,,,,37.2
2013-01-11 21:20:00,Bainbridge,Colman,,,,,46.5
2013-01-11 21:25:00,Bainbridge,Colman,,,,,55.8
2013-01-11 21:30:00,Bainbridge,Colman,,,,,65.10000000000001
2013-01-11 21:35:00,Bainbridge,Colman,,,,,74.4
2013-01-11 21:40:00,Bainbridge,Colman,,,,,83.7
2013-01-11 21:45:00,Bainbridge,Colman,45:00.0,46:33.0,22:13.0,36.0,93.0
2013-01-11 21:50:00,Bainbridge,Colman,,,,,108.1
2013-01-11 21:55:00,Bainbridge,Colman,,,,,123.2
2013-01-11 22:00:00,Bainbridge,Colman,,,,,138.3
2013-01-11 22:05:00,Bainbridge,Colman,,,,,153.4
2013-01-11 22:10:00,Bainbridge,Colman,,,,,168.5
2013-01-11 22:15:00,Bainbridge,Colman,,,,,183.6
2013-01-11 22:20:00,Bainbridge,Colman,,,,,198.7
2013-01-11 22:25:00,Bainbridge,Colman,,,,,213.8
2013-01-11 22:30:00,Bainbridge,Colman,,,,,228.9
2013-01-11 22:35:00,Bainbridge,Colman,35:00.0,39:04.0,10:39.0,31.0,244.0
2013-01-11 22:40:00,Bainbridge,Colman,,,,,245.67857142857144
2013-01-11 22:45:00,Bainbridge,Colman,,,,,247.35714285714286
2013-01-11 22:50:00,Bainbridge,Colman,,,,,249.03571428571428
2013-01-11 22:55:00,Bainbridge,Colman,,,,,250.7142857142857
2013-01-11 23:00:00,Bainbridge,Colman,,,,,252.39285714285717
2013-01-11 23:05:00,Bainbridge,Colman,,,,,254.07142857142856
2013-01-11 23:10:00,Bainbridge,Colman,,,,,255.75
2013-01-11 23:15:00,Bainbridge,Colman,,,,,257.42857142857144
2013-01-11 23:20:00,Bainbridge,Colman,,,,,259.10714285714283
2013-01-11 23:25:00,Bainbridge,Colman,,,,,260.7857142857143
2013-01-11 23:30:00,Bainbridge,Colman,,,,,262.4642857142857
2013-01-11 23:35:00,Bainbridge,Colman,,,,,264.14285714285717
2013-01-11 23:40:00,Bainbridge,Colman,,,,,265.82142857142856
2013-01-11 23:45:00,Bainbridge,Colman,,,,,267.5
2013-01-11 23:50:00,Bainbridge,Colman,,,,,269.17857142857144
2013-01-11 23:55:00,Bainbridge,Colman,,,,,270.85714285714283
2013-01-12 00:00:00,Bainbridge,Colman,,,,,272.5357142857143
2013-01-12 00:05:00,Bainbridge,Colman,,,,,274.2142857142857
2013-01-12 00:10:00,Bainbridge,Colman,,,,,275.89285714285717
2013-01-12 00:15:00,Bainbridge,Colman,,,,,277.57142857142856
2013-01-12 00:20:00,Bainbridge,Colman,,,,,279.25
2013-01-12 00:25:00,Bainbridge,Colman,,,,,280.92857142857144
2013-01-12 00:30:00,Bainbridge,Colman,,,,,282.6071428571429
2013-01-12 00:35:00,Bainbridge,Colman,,,,,284.2857142857143
2013-01-12 00:40:00,Bainbridge,Colman,,,,,285.9642857142857
2013-01-12 00:45:00,Bainbridge,Colman,,,,,287.64285714285717
2013-01-12 00:50:00,Bainbridge,Colman,,,,,289.32142857142856
2013-01-12 00:55:00,Bainbridge,Colman,55:00.0,59:51.0,30:46.0,31.0,291.0
2013-01-12 01:00:00,Bainbridge,Colman,,,,,285.8867924528302
2013-01-12 01:05:00,Bainbridge,Colman,,,,,280.7735849056604
2013-01-12 01:10:00,Bainbridge,Colman,,,,,275.66037735849056
